PartNumber,Description,Sellable,Length,Weight,Width,Height,productPageUrl,image1_url,image1_name,image2_url,image2_name,image3_url,image3_name,image4_url,image4_name,image5_url,image5_name,image6_url,image6_name
3968388,Fuel Injection Pump,Recon Equivalent 3968388 NX,Y,12.4 In,18.14 Lbs,12.6 In,https://parts.cummins.com/esn-entry/main/part-details/3968388/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_iso2.png?x-image-size=medium,3968388_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_iso.png?x-image-size=medium,3968388_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_right.png?x-image-size=medium,3968388_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_front.png?x-image-size=medium,3968388_image4.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_top.png?x-image-size=medium,3968388_image5.jpg,,,,,,,,
3968388NX,Fuel Injection Pump,N,14 In,18.4 Lbs,11 In,7 In,https://parts.cummins.com/esn-entry/main/part-details/3968388nx/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
3968388,Fuel Injection Pump,Recon Equivalent 3968388 NX,Y,12.4 In,18.14 Lbs,12.6 In,https://parts.cummins.com/esn-entry/main/part-details/3968388/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_iso2.png?x-image-size=medium,3968388_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_iso.png?x-image-size=medium,3968388_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_right.png?x-image-size=medium,3968388_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_front.png?x-image-size=medium,3968388_image4.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/396/3968388/3968388_top.png?x-image-size=medium,3968388_image5.jpg,,,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/3968388nx/part,no image available,no image available,,,,,,,,,,,,,,,,
3933104,Fuel Pump,Y,12 In,7.65 Lbs,10.6 In,8.2 In,https://parts.cummins.com/esn-entry/main/part-details/3933104/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
3933104,Fuel Pump,Y,12 In,7.65 Lbs,10.6 In,8.2 In,https://parts.cummins.com/esn-entry/main/part-details/3933104/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
3021958,Fuel Pump Gear Housing,Item Not Shown In Art.,Y,9.5 In,7.32 Lbs,"Non-Hazardous (NOI, ICE/Auto)",https://parts.cummins.com/esn-entry/main/part-details/3021958/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/3021958/part,no image available,no image available,,,,,,,,,,,,,,,,
5315421,Fuel Pump,Y,33 In,6 Lbs,28 In,15 In,https://parts.cummins.com/esn-entry/main/part-details/5315421/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5315421/5315421_iso_mkt.png?x-image-size=medium,5315421_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5315421/5315421_iso.png?x-image-size=medium,5315421_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5315421/5315421_iso2.png?x-image-size=medium,5315421_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5315421/5315421_front.png?x-image-size=medium,5315421_image4.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5315421/5315421_left.png?x-image-size=medium,5315421_image5.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5315421/5315421_right.png?x-image-size=medium,5315421_image6.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5315421/5315421_top.png?x-image-size=medium,5315421_image7.jpg,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/5315421/part,no image available,no image available,,,,,,,,,,,,,,,,
